student_id,activity,teacher_id,date,level,change,time,correct_problems,total_problems,correct/total_problems
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 07, 2020 at 9:07 AM",–,–,4,,,2/4
shaikhshizan,Functions: Unit testAlgebra 1,8,"Oct 06, 2020 at 9:55 AM",–,–,0,,,–
shaikhshizan,Evaluate inverse functionsAlgebra 1,8,"Oct 06, 2020 at 9:52 AM",Attempted,,3,,,0/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 06, 2020 at 9:49 AM",–,–,3,,,2/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 06, 2020 at 9:46 AM",–,–,3,,,2/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 06, 2020 at 9:44 AM",–,–,2,,,1/4
shaikhshizan,Average rate of change: graphs & tablesAlgebra 1,8,"Oct 06, 2020 at 9:39 AM",Attempted,,3,,,0/4
shaikhshizan,Functions: Quiz 4Algebra 1,8,"Oct 06, 2020 at 9:35 AM",Multiple skill changes,+ 2,3,,,4/5
shaikhshizan,Functions: Quiz 4Algebra 1,8,"Oct 06, 2020 at 9:32 AM",Multiple skill changes,+ 2 / - 2,2,,,3/5
shaikhshizan,Graph interpretation word problemsAlgebra 1,8,"Oct 06, 2020 at 9:31 AM",Attempted,,2,,,0/4
shaikhshizan,Increasing and decreasing intervalsAlgebra 1,8,"Oct 06, 2020 at 9:29 AM",Familiar,,2,,,3/4
shaikhshizan,Positive and negative intervalsAlgebra 1,8,"Oct 06, 2020 at 9:27 AM",Proficient,,2,,,4/4
shaikhshizan,Absolute maxima and minimaAlgebra 1,8,"Oct 06, 2020 at 9:25 AM",Familiar,,1,,,3/4
shaikhshizan,Relative maxima and minimaAlgebra 1,8,"Oct 06, 2020 at 9:23 AM",Familiar,,2,,,3/4
shaikhshizan,Functions: Quiz 3Algebra 1,8,"Oct 06, 2020 at 9:19 AM",Multiple skill changes,+ 5,2,,,5/5
shaikhshizan,Recognize functions from tablesAlgebra 1,8,"Oct 06, 2020 at 9:16 AM",Familiar,,1,,,3/4
shaikhshizan,Recognize functions from tablesAlgebra 1,8,"Oct 06, 2020 at 9:14 AM",Attempted,,2,,,1/4
shaikhshizan,Recognize functions from graphsAlgebra 1,8,"Oct 06, 2020 at 9:13 AM",Attempted,,1,,,2/4
shaikhshizan,Function domain word problemsAlgebra 1,8,"Oct 06, 2020 at 9:12 AM",Attempted,,2,,,2/4
shaikhshizan,Determine the domain of functionsAlgebra 1,8,"Oct 06, 2020 at 9:08 AM",Familiar,,1,,,3/4
shaikhshizan,Functions: Quiz 2Algebra 1,8,"Oct 06, 2020 at 9:08 AM",–,–,0,,,0/5
shaikhshizan,Functions: Quiz 2Algebra 1,8,"Oct 06, 2020 at 9:03 AM",Proficient,,3,,,4/5
shaikhshizan,Domain and range from graphAlgebra 1,8,"Oct 06, 2020 at 9:02 AM",Proficient,,1,,,7/7
shaikhshizan,Mastery challengeAlgebra 1,8,"Oct 05, 2020 at 9:15 AM",Multiple skill changes,+ 2 / - 1,6,,,4/6
shaikhshizan,Domain and range from graphAlgebra 1,8,"Oct 05, 2020 at 9:13 AM",Attempted,,2,,,2/7
shaikhshizan,Function notation word problemsAlgebra 1,8,"Oct 05, 2020 at 9:12 AM",Familiar,,0,,,3/4
shaikhshizan,Function notation word problemsAlgebra 1,8,"Oct 05, 2020 at 9:11 AM",–,–,1,,,1/4
shaikhshizan,Function notation word problemsAlgebra 1,8,"Oct 05, 2020 at 9:10 AM",Attempted,,1,,,0/4
shaikhshizan,Function rules from equationsAlgebra 1,8,"Oct 05, 2020 at 9:02 AM",Familiar,,3,,,3/4
shaikhshizan,Function rules from equationsAlgebra 1,8,"Oct 04, 2020 at 9:54 AM",Attempted,,3,,,0/4
shaikhshizan,Functions: Quiz 1Algebra 1,8,"Oct 04, 2020 at 9:52 AM",Multiple skill changes,+ 2,2,,,5/5
shaikhshizan,Function inputs & outputs: graphAlgebra 1,8,"Oct 04, 2020 at 9:50 AM",Proficient,,1,,,4/4
shaikhshizan,Function inputs & outputs: equationAlgebra 1,8,"Oct 04, 2020 at 9:48 AM",Proficient,,1,,,4/4
shaikhshizan,What is a function?Algebra 1,8,"Oct 04, 2020 at 9:45 AM",–,–,1,,,–
shaikhshizan,Evaluate function expressionsAlgebra 1,8,"Oct 04, 2020 at 9:45 AM",Proficient,,2,,,4/4
shaikhshizan,Evaluate function expressionsAlgebra 1,8,"Oct 04, 2020 at 9:37 AM",–,–,3,,,1/4
shaikhshizan,Inequalities (systems & graphs): Quiz 3Algebra 1,8,"Oct 04, 2020 at 9:34 AM",–,–,0,,,–
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 04, 2020 at 9:26 AM",Multiple skill changes,+ 2,7,,,9/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 04, 2020 at 9:20 AM",Multiple skill changes,+ 3 / - 1,5,,,7/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 04, 2020 at 9:16 AM",Multiple skill changes,- 3,4,,,5/9
shaikhshizan,Systems of inequalities word problemsAlgebra 1,8,"Oct 04, 2020 at 6:01 AM",–,–,0,,,–
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 04, 2020 at 5:48 AM",Multiple skill changes,+ 1 / - 1,8,,,7/9
shaikhshizan,Inequalities (systems & graphs): Quiz 3Algebra 1,8,"Oct 04, 2020 at 5:46 AM",–,–,1,,,1/5
shaikhshizan,Systems of inequalities word problemsAlgebra 1,8,"Oct 04, 2020 at 5:42 AM",Familiar,,3,,,3/4
shaikhshizan,Systems of inequalities word problemsAlgebra 1,8,"Oct 04, 2020 at 5:41 AM",–,–,1,,,0/4
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:51 AM",Multiple skill changes,+ 2,5,,,8/9
shaikhshizan,Inequalities (systems & graphs): Quiz 3Algebra 1,8,"Oct 03, 2020 at 9:50 AM",–,–,1,,,0/5
shaikhshizan,Systems of inequalities word problemsAlgebra 1,8,"Oct 03, 2020 at 9:44 AM",–,–,1,,,2/4
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:43 AM",Multiple skill changes,- 2,5,,,5/9
shaikhshizan,Systems of inequalities word problemsAlgebra 1,8,"Oct 03, 2020 at 9:37 AM",–,–,2,,,0/4
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:30 AM",Mastered,,6,,,7/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:23 AM",Multiple skill changes,+ 4,5,,,8/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:19 AM",Multiple skill changes,+ 1 / - 3,4,,,5/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:11 AM",Multiple skill changes,+ 4,7,,,8/9
shaikhshizan,Inequalities (systems & graphs): Unit testAlgebra 1,8,"Oct 03, 2020 at 9:03 AM",Multiple skill changes,+ 5 / - 2,7,,,7/9
shaikhshizan,Course challengeAlgebra 1,8,"Oct 03, 2020 at 1:47 AM",–,–,0,,,–
shaikhshizan,Course challengeAlgebra 1,8,"Oct 03, 2020 at 1:04 AM",–,–,21,,,11/30
shaikhshizan,Course challengeAlgebra 1,8,"Oct 02, 2020 at 1:53 PM",Multiple skill changes,+ 10 / - 9,21,,,20/30
shaikhshizan,Course challengeAlgebra 1,8,"Oct 02, 2020 at 11:23 AM",Multiple skill changes,+ 13 / - 12,26,,,17/30
shaikhshizan,Testing solutions to inequalities Algebra 1,8,"Oct 02, 2020 at 9:34 AM",–,–,0,,,–
shaikhshizan,Course challengeAlgebra 1,8,"Oct 02, 2020 at 9:22 AM",–,–,5,,,5/30
shaikhshizan,Interpret points relative to a systemAlgebra 1,8,"Oct 01, 2020 at 10:12 AM",Proficient,,1,,,4/4
shaikhshizan,Interpret points relative to a systemAlgebra 1,8,"Oct 01, 2020 at 10:11 AM",–,–,1,,,2/4
shaikhshizan,Systems of equations: Quiz 1Algebra 1,8,"Oct 01, 2020 at 10:07 AM",–,–,4,,,4/5
shaikhshizan,Reasoning with systems of equationsAlgebra 1,8,"Oct 01, 2020 at 10:06 AM",–,–,2,,,1/4
shaikhshizan,Systems of equations: Quiz 3Algebra 1,8,"Oct 01, 2020 at 10:06 AM",–,–,0,,,–
shaikhshizan,Systems of equations: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:57 AM",–,–,5,,,3/15
shaikhshizan,Forms of linear equations: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:57 AM",–,–,0,,,–
shaikhshizan,Solving equations & inequalities: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:52 AM",–,–,5,,,5/9
shaikhshizan,Solving equations & inequalities: Quiz 3Algebra 1,8,"Oct 01, 2020 at 9:52 AM",–,–,0,,,–
shaikhshizan,Interpret points relative to a systemAlgebra 1,8,"Oct 01, 2020 at 9:51 AM",–,–,1,,,0/4
shaikhshizan,Systems of equations: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:30 AM",Multiple skill changes,+ 5 / - 2,13,,,12/15
shaikhshizan,Systems of equations: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:10 AM",Multiple skill changes,+ 8 / - 3,18,,,12/15
shaikhshizan,Systems of equations: Unit testAlgebra 1,8,"Oct 01, 2020 at 9:03 AM",Multiple skill changes,+ 3 / - 7,4,,,6/15
umamafirdous,Electromagnetic waves and the electromagnetic spectrumClass 11 Chemistry (India),8,"Oct 04, 2020 at 3:45 AM",–,–,13,,,–
umamafirdous,Worked example: Identifying isotopes and ionsClass 11 Chemistry (India),8,"Oct 04, 2020 at 3:41 AM",–,–,4,,,–
umamafirdous,"Isotope composition: Counting protons, electrons, and neutronsClass 11 Chemistry (India)",8,"Oct 04, 2020 at 3:39 AM",–,–,2,,,1/7
umamafirdous,IsotopesClass 11 Chemistry (India),8,"Oct 04, 2020 at 3:33 AM",–,–,6,,,–
umamafirdous,"Atomic number, mass number, and isotopesClass 11 Chemistry (India)",8,"Oct 04, 2020 at 3:24 AM",–,–,10,,,–
umamafirdous,Rutherford’s gold foil experimentClass 11 Chemistry (India),8,"Oct 04, 2020 at 3:11 AM",–,–,13,,,–
umamafirdous,Discovery of the electron and nucleusClass 11 Chemistry (India),8,"Oct 04, 2020 at 3:10 AM",–,–,1,,,–
umamafirdous,The history of atomic chemistryClass 11 Chemistry (India),8,"Oct 04, 2020 at 2:51 AM",–,–,10,,,–
zainabansari,Implicit differentiation (advanced example)Differential Calculus,8,"Oct 02, 2020 at 1:21 PM",–,–,0,,,–
zayaansuhail,Area of parallelogram proofClass 9 math (India),8,"Oct 03, 2020 at 9:24 AM",–,–,7,,,–
zayaansuhail,Heron's formulaClass 9 math (India),8,"Oct 02, 2020 at 4:20 PM",–,–,12,,,–
zayaansuhail,Course challengeClass 9 math (India),8,"Oct 02, 2020 at 4:14 PM",–,–,5,,,–
zayaansuhail,Course challengeClass 9 math (India),8,"Oct 02, 2020 at 12:41 PM",–,–,25,,,–
zayaansuhail,Course challengeClass 9 math (India),8,"Oct 02, 2020 at 12:05 PM",–,–,8,,,6/30
atharimam,Sequences word problemsAlgebra 1,7,"Oct 02, 2020 at 2:55 AM",–,–,6,,,0/4
atharimam,Sequences: Unit testAlgebra 1,7,"Oct 02, 2020 at 2:55 AM",–,–,0,,,–
atharimam,Functions: Unit testAlgebra 1,7,"Oct 02, 2020 at 2:23 AM",–,–,23,,,15/22
atharimam,Systems of equations: Unit testAlgebra 1,7,"Oct 02, 2020 at 2:20 AM",–,–,2,,,–
atharimam,Systems of equations: Unit testAlgebra 1,7,"Oct 02, 2020 at 2:12 AM",Multiple skill changes,+ 10 / - 3,6,,,10/15
atharimam,Linear equations & graphs: Unit testAlgebra 1,7,"Oct 02, 2020 at 2:11 AM",–,–,0,,,–
atharimam,Formulas and unitsAlgebra 1,7,"Oct 02, 2020 at 2:04 AM",Familiar,,3,,,3/4
atharimam,Using units to solve problemsAlgebra 1,7,"Oct 02, 2020 at 1:58 AM",–,–,7,,,2/4
atharimam,Working with units: Unit testAlgebra 1,7,"Oct 02, 2020 at 1:58 AM",–,–,0,,,–
atharimam,Quadratic functions & equations: Unit testAlgebra 1,7,"Oct 02, 2020 at 1:57 AM",–,–,0,,,–
atharimam,Absolute value & piecewise functions: Unit testAlgebra 1,7,"Oct 02, 2020 at 1:57 AM",–,–,0,,,–
atharimam,Sequences word problemsAlgebra 1,7,"Oct 02, 2020 at 1:56 AM",–,–,0,,,–
atharimam,Sequences: Unit testAlgebra 1,7,"Oct 02, 2020 at 1:55 AM",–,–,0,,,–
atharimam,Sequences: Unit testAlgebra 1,7,"Oct 02, 2020 at 12:24 AM",–,–,0,,,–
atharimam,Functions: Unit testAlgebra 1,7,"Oct 02, 2020 at 12:07 AM",–,–,0,,,–
mdnadir,Multi-step linear inequalitiesAlgebra 1,7,"Oct 06, 2020 at 7:14 PM",–,–,0,,,–
mdnadir,Multi-step linear inequalitiesAlgebra 1,7,"Oct 06, 2020 at 3:07 PM",–,–,0,,,–
mdnadir,Multi-step linear inequalitiesAlgebra 1,7,"Oct 06, 2020 at 2:21 PM",–,–,9,,,–
mdnadir,Multi-step linear inequalitiesAlgebra 1,7,"Oct 01, 2020 at 1:56 PM",–,–,7,,,0/4
mdnadir,Double inequalitiesAlgebra 1,7,"Oct 01, 2020 at 1:56 PM",–,–,0,,,–
mdnadir,Multi-step linear inequalitiesAlgebra 1,7,"Oct 01, 2020 at 1:45 PM",–,–,11,,,1/4
mdnadir,Solving equations & inequalities: Unit testAlgebra 1,7,"Oct 01, 2020 at 1:09 PM",–,–,7,,,–
mdnadir,Origins of algebraAlgebra 1,7,"Oct 01, 2020 at 1:02 PM",–,–,0,,,–
mdnadir,Inferences about views | Humanities passage | MusicLSAT,7,"Oct 01, 2020 at 1:01 PM",–,–,1,,,–
mdwasim,Worked examples: Forms & features of quadratic functionsAlgebra 1,7,"Oct 07, 2020 at 2:30 AM",–,–,0,,,–
mdwasim,Forms & features of quadratic functionsAlgebra 1,7,"Oct 07, 2020 at 2:21 AM",–,–,9,,,–
mdwasim,Quadratic word problem: ballAlgebra 1,7,"Oct 07, 2020 at 2:15 AM",–,–,6,,,–
mdwasim,Graphing quadratics: standard formAlgebra 1,7,"Oct 07, 2020 at 2:10 AM",–,–,5,,,–
mdwasim,Finding the vertex of a parabola in standard formAlgebra 1,7,"Oct 07, 2020 at 2:04 AM",–,–,6,,,–
mdwasim,Quadratic equations word problem: triangle dimensionsAlgebra 1,7,"Oct 06, 2020 at 3:20 AM",–,–,6,,,–
mdwasim,Solving quadratics using structureAlgebra 1,7,"Oct 06, 2020 at 3:16 AM",–,–,4,,,–
mdwasim,Solving quadratics by factoring: leading coefficient ≠ 1Algebra 1,7,"Oct 06, 2020 at 3:11 AM",–,–,5,,,–
mdwasim,Solving quadratics by factoringAlgebra 1,7,"Oct 06, 2020 at 3:09 AM",–,–,0,,,–
mdwasim,Solving quadratics by factoringAlgebra 1,7,"Oct 06, 2020 at 3:02 AM",–,–,9,,,–
mdwasim,Quadratic word problems (vertex form)Algebra 1,7,"Oct 06, 2020 at 2:43 AM",–,–,16,,,–
mdwasim,Graphing quadratics: vertex formAlgebra 1,7,"Oct 06, 2020 at 2:40 AM",–,–,4,,,–
mdwasim,Vertex form introductionAlgebra 1,7,"Oct 06, 2020 at 2:27 AM",–,–,13,,,–
mdwasim,Graphs of systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:12 AM",–,–,2,,,–
mdwasim,Solving systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:07 AM",–,–,5,,,–
mdwasim,Writing systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:03 AM",–,–,4,,,–
mdwasim,Modeling with systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:53 AM",–,–,10,,,–
mdwasim,Interpreting two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:48 AM",–,–,5,,,–
mdwasim,Graphs of two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:43 AM",–,–,5,,,–
mdwasim,Solving two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:39 AM",–,–,4,,,–
mdwasim,Writing two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:36 AM",–,–,3,,,–
mdwasim,Graphing inequalities (x-y plane) reviewAlgebra 1,7,"Oct 05, 2020 at 3:35 AM",–,–,0,,,–
mdwasim,Graphing systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:31 AM",–,–,4,,,–
mdwasim,Intro to graphing systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:25 AM",–,–,6,,,–
mdwasim,Two-variable inequalities from their graphsAlgebra 1,7,"Oct 05, 2020 at 3:21 AM",–,–,4,,,–
mdwasim,Graphing two-variable inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:18 AM",–,–,3,,,–
mdwasim,Intro to graphing two-variable inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:09 AM",–,–,9,,,–
mdwasim,Use the logarithm change of base ruleAlgebra 2,7,"Oct 03, 2020 at 4:43 AM",–,–,1,,,1/4
mdwasim,Evaluate logarithms: change of base ruleAlgebra 2,7,"Oct 03, 2020 at 4:40 AM",–,–,3,,,0/4
mdwasim,Use the properties of logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:39 AM",Proficient,,1,,,4/4
mdwasim,Use the properties of logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:37 AM",Attempted,,2,,,2/4
mdwasim,Relationship between exponentials & logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:34 AM",–,–,2,,,1/4
mdwasim,Evaluate logarithms (advanced)Algebra 2,7,"Oct 03, 2020 at 4:33 AM",Proficient,,1,,,4/4
mdwasim,Evaluate logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:32 AM",Proficient,,1,,,4/4
mdwasim,Reflect functionsAlgebra 2,7,"Oct 03, 2020 at 4:27 AM",Attempted,,4,,,2/4
mdwasim,Shift functionsAlgebra 2,7,"Oct 03, 2020 at 4:24 AM",Proficient,,3,,,4/4
mdwasim,Interpret change in exponential modelsAlgebra 2,7,"Oct 03, 2020 at 4:23 AM",–,–,0,,,–
mdwasim,Rational exponents and radicals: Unit testAlgebra 2,7,"Oct 03, 2020 at 4:15 AM",Multiple skill changes,+ 10,7,,,9/9
mdwasim,Properties of exponents (rational exponents)Algebra 2,7,"Oct 03, 2020 at 4:11 AM",Proficient,,3,,,4/4
mdwasim,Solve exponential equations using exponent properties (advanced)Algebra 2,7,"Oct 03, 2020 at 4:07 AM",Proficient,,4,,,4/4
mdwasim,Solve exponential equations using exponent properties (advanced)Algebra 2,7,"Oct 03, 2020 at 4:02 AM",Attempted,,2,,,0/4
mdwasim,Solve exponential equations using exponent propertiesAlgebra 2,7,"Oct 03, 2020 at 4:01 AM",Proficient,,3,,,4/4
mdwasim,Equivalent forms of exponential expressionsAlgebra 2,7,"Oct 03, 2020 at 3:53 AM",Proficient,,4,,,4/4
mdwasim,Equivalent forms of exponential expressions,7,"Oct 03, 2020 at 3:53 AM",–,–,0,,,–
mdwasim,Rewrite exponential expressionsAlgebra 2,7,"Oct 03, 2020 at 3:50 AM",Proficient,,3,,,4/4
mdwasim,Evaluate radical expressions challengeAlgebra 2,7,"Oct 03, 2020 at 3:47 AM",Proficient,,3,,,4/4
mdwasim,Properties of exponents (rational exponents)Algebra 2,7,"Oct 03, 2020 at 3:44 AM",Familiar,,3,,,3/4
mdwasim,Properties of exponents intro (rational exponents)Algebra 2,7,"Oct 03, 2020 at 3:42 AM",Proficient,,2,,,4/4
mdwasim,Rational exponents challengeAlgebra 2,7,"Oct 03, 2020 at 3:40 AM",Proficient,,2,,,4/4
mdwasim,Fractional exponentsAlgebra 2,7,"Oct 03, 2020 at 3:39 AM",Proficient,,1,,,4/4
mdwasim,Unit-fraction exponentsAlgebra 2,7,"Oct 03, 2020 at 3:38 AM",Proficient,,1,,,4/4
mdwasim,Intro to rational exponentsAlgebra 2,7,"Oct 03, 2020 at 3:38 AM",–,–,0,,,–
w451m4kht4r,Worked examples: Forms & features of quadratic functionsAlgebra 1,7,"Oct 07, 2020 at 2:30 AM",–,–,0,,,–
w451m4kht4r,Forms & features of quadratic functionsAlgebra 1,7,"Oct 07, 2020 at 2:21 AM",–,–,9,,,–
w451m4kht4r,Quadratic word problem: ballAlgebra 1,7,"Oct 07, 2020 at 2:15 AM",–,–,6,,,–
w451m4kht4r,Graphing quadratics: standard formAlgebra 1,7,"Oct 07, 2020 at 2:10 AM",–,–,5,,,–
w451m4kht4r,Finding the vertex of a parabola in standard formAlgebra 1,7,"Oct 07, 2020 at 2:04 AM",–,–,6,,,–
w451m4kht4r,Quadratic equations word problem: triangle dimensionsAlgebra 1,7,"Oct 06, 2020 at 3:20 AM",–,–,6,,,–
w451m4kht4r,Solving quadratics using structureAlgebra 1,7,"Oct 06, 2020 at 3:16 AM",–,–,4,,,–
w451m4kht4r,Solving quadratics by factoring: leading coefficient ≠ 1Algebra 1,7,"Oct 06, 2020 at 3:11 AM",–,–,5,,,–
w451m4kht4r,Solving quadratics by factoringAlgebra 1,7,"Oct 06, 2020 at 3:09 AM",–,–,0,,,–
w451m4kht4r,Solving quadratics by factoringAlgebra 1,7,"Oct 06, 2020 at 3:02 AM",–,–,9,,,–
w451m4kht4r,Quadratic word problems (vertex form)Algebra 1,7,"Oct 06, 2020 at 2:43 AM",–,–,16,,,–
w451m4kht4r,Graphing quadratics: vertex formAlgebra 1,7,"Oct 06, 2020 at 2:40 AM",–,–,4,,,–
w451m4kht4r,Vertex form introductionAlgebra 1,7,"Oct 06, 2020 at 2:27 AM",–,–,13,,,–
w451m4kht4r,Graphs of systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:12 AM",–,–,2,,,–
w451m4kht4r,Solving systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:07 AM",–,–,5,,,–
w451m4kht4r,Writing systems of inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 4:03 AM",–,–,4,,,–
w451m4kht4r,Modeling with systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:53 AM",–,–,10,,,–
w451m4kht4r,Interpreting two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:48 AM",–,–,5,,,–
w451m4kht4r,Graphs of two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:43 AM",–,–,5,,,–
w451m4kht4r,Solving two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:39 AM",–,–,4,,,–
w451m4kht4r,Writing two-variable inequalities word problemAlgebra 1,7,"Oct 05, 2020 at 3:36 AM",–,–,3,,,–
w451m4kht4r,Graphing inequalities (x-y plane) reviewAlgebra 1,7,"Oct 05, 2020 at 3:35 AM",–,–,0,,,–
w451m4kht4r,Graphing systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:31 AM",–,–,4,,,–
w451m4kht4r,Intro to graphing systems of inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:25 AM",–,–,6,,,–
w451m4kht4r,Two-variable inequalities from their graphsAlgebra 1,7,"Oct 05, 2020 at 3:21 AM",–,–,4,,,–
w451m4kht4r,Graphing two-variable inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:18 AM",–,–,3,,,–
w451m4kht4r,Intro to graphing two-variable inequalitiesAlgebra 1,7,"Oct 05, 2020 at 3:09 AM",–,–,9,,,–
w451m4kht4r,Use the logarithm change of base ruleAlgebra 2,7,"Oct 03, 2020 at 4:43 AM",–,–,1,,,1/4
w451m4kht4r,Evaluate logarithms: change of base ruleAlgebra 2,7,"Oct 03, 2020 at 4:40 AM",–,–,3,,,0/4
w451m4kht4r,Use the properties of logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:39 AM",Proficient,,1,,,4/4
w451m4kht4r,Use the properties of logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:37 AM",Attempted,,2,,,2/4
w451m4kht4r,Relationship between exponentials & logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:34 AM",–,–,2,,,1/4
w451m4kht4r,Evaluate logarithms (advanced)Algebra 2,7,"Oct 03, 2020 at 4:33 AM",Proficient,,1,,,4/4
w451m4kht4r,Evaluate logarithmsAlgebra 2,7,"Oct 03, 2020 at 4:32 AM",Proficient,,1,,,4/4
w451m4kht4r,Reflect functionsAlgebra 2,7,"Oct 03, 2020 at 4:27 AM",Attempted,,4,,,2/4
w451m4kht4r,Shift functionsAlgebra 2,7,"Oct 03, 2020 at 4:24 AM",Proficient,,3,,,4/4
w451m4kht4r,Interpret change in exponential modelsAlgebra 2,7,"Oct 03, 2020 at 4:23 AM",–,–,0,,,–
w451m4kht4r,Rational exponents and radicals: Unit testAlgebra 2,7,"Oct 03, 2020 at 4:15 AM",Multiple skill changes,+ 10,7,,,9/9
w451m4kht4r,Properties of exponents (rational exponents)Algebra 2,7,"Oct 03, 2020 at 4:11 AM",Proficient,,3,,,4/4
w451m4kht4r,Solve exponential equations using exponent properties (advanced)Algebra 2,7,"Oct 03, 2020 at 4:07 AM",Proficient,,4,,,4/4
w451m4kht4r,Solve exponential equations using exponent properties (advanced)Algebra 2,7,"Oct 03, 2020 at 4:02 AM",Attempted,,2,,,0/4
w451m4kht4r,Solve exponential equations using exponent propertiesAlgebra 2,7,"Oct 03, 2020 at 4:01 AM",Proficient,,3,,,4/4
w451m4kht4r,Equivalent forms of exponential expressionsAlgebra 2,7,"Oct 03, 2020 at 3:53 AM",Proficient,,4,,,4/4
w451m4kht4r,Equivalent forms of exponential expressions,7,"Oct 03, 2020 at 3:53 AM",–,–,0,,,–
w451m4kht4r,Rewrite exponential expressionsAlgebra 2,7,"Oct 03, 2020 at 3:50 AM",Proficient,,3,,,4/4
w451m4kht4r,Evaluate radical expressions challengeAlgebra 2,7,"Oct 03, 2020 at 3:47 AM",Proficient,,3,,,4/4
w451m4kht4r,Properties of exponents (rational exponents)Algebra 2,7,"Oct 03, 2020 at 3:44 AM",Familiar,,3,,,3/4
w451m4kht4r,Properties of exponents intro (rational exponents)Algebra 2,7,"Oct 03, 2020 at 3:42 AM",Proficient,,2,,,4/4
w451m4kht4r,Rational exponents challengeAlgebra 2,7,"Oct 03, 2020 at 3:40 AM",Proficient,,2,,,4/4
w451m4kht4r,Fractional exponentsAlgebra 2,7,"Oct 03, 2020 at 3:39 AM",Proficient,,1,,,4/4
w451m4kht4r,Unit-fraction exponentsAlgebra 2,7,"Oct 03, 2020 at 3:38 AM",Proficient,,1,,,4/4
w451m4kht4r,Intro to rational exponentsAlgebra 2,7,"Oct 03, 2020 at 3:38 AM",–,–,0,,,–
msfarhanarahmani,Intro to matricesPrecalculus,7,"Oct 05, 2020 at 5:48 AM",–,–,1,,,–
mufizno,Angular measure 1Class 11 Physics (India),7,"Oct 02, 2020 at 1:52 AM",–,–,10,,,–
mufizno,Angular Measure 2Class 11 Physics (India),7,"Oct 02, 2020 at 1:38 AM",–,–,0,,,–
mufizno,Intro to parallaxClass 11 Physics (India),7,"Oct 02, 2020 at 1:38 AM",–,–,0,,,–
mufizno,Scale of the largeClass 11 Physics (India),7,"Oct 02, 2020 at 1:37 AM",–,–,14,,,–
mufizno,Four fundamental forcesClass 11 Physics (India),7,"Oct 02, 2020 at 1:37 AM",–,–,0,,,–
